label,content,,,,,,,,,,,,,,,,,,
0,Watch out for them one-droppers .,,,,,,,,,,,,,,,,,,
0,I need to get this done too , but my luck I 'll find out my great-grandfather was an IDF General .,,,,,,,,,,,,,,,,,
0,It's very easy for people to sit behind their computers in the comfort of their homes and judge an elderly gentleman who has dedicated his life to exposing the Holocaust myth when it 's not your office being burned to the ground , when it 's not you being bankrupted or thrown in prison .,,,,,,,,,,,,,,,,,
0,Mr Irving played a fundamental role in my own journey through Holocaust revision and for that he will always have my gratitude .,,,,,,,,,,,,,,,,,,
0,no doubt thats a lovely gun , if i had the money im looking at a benelli as my next shot gun ... also the price of single shot shot guns have gone sky high,,,,,,,,,,,,,,,,,
0,Here is another source for 5.56 They are out of stock on the Wolf garbage but have PMC and some Federal in stock .,,,,,,,,,,,,,,,,,,
0,http://www.the-armory.com/shopsite_s...mmunition.html,,,,,,,,,,,,,,,,,,
0,You can go straight into a community college without GED , you just have to pass the tests .,,,,,,,,,,,,,,,,,
0,Then you can transfer to Uni from there .,,,,,,,,,,,,,,,,,,
0,I would definitely not recommend becoming a teacher in the us the pay is not the greatest .,,,,,,,,,,,,,,,,,,
0,And you will have to teach alot of lies to the students .,,,,,,,,,,,,,,,,,,
0,i have been using Firefox for about 6 months now. ive never looked back , IE is so slow when compared to FF,,,,,,,,,,,,,,,,,
0,Around here their always shooting .,,,,,,,,,,,,,,,,,,
0,In clubs that search people you see them get their asses handed to them .,,,,,,,,,,,,,,,,,,
0,Then it back to getting the gun and shooting .,,,,,,,,,,,,,,,,,,
0,Its gone full retard now .,,,,,,,,,,,,,,,,,,
0,Everything thinks they are banning all 556/223 and hoarding all of it .,,,,,,,,,,,,,,,,,,
0,Hell some places are a buck a round for green tip its hilarious .,,,,,,,,,,,,,,,,,,
0,I do n't know why people associate Southern Europeans with light brown/olive skin .,,,,,,,,,,,,,,,,,,
0,Most Southern Europeans have white skin , but not a pink undertone .,,,,,,,,,,,,,,,,,
0,I grew up near Little Italy ( not NY ) and parents grew up in Brooklyn .,,,,,,,,,,,,,,,,,,
0,By the time I was growing up in the 2000s and early 2010s the area was already mixed and a few shops closed down .,,,,,,,,,,,,,,,,,,
0,In the Great War white men fought with heavy weapons .,,,,,,,,,,,,,,,,,,
0,`` Small '' arms are n't always light weight .,,,,,,,,,,,,,,,,,,
0,The concept of carrying thousands of varmit rounds to enable spray and pray in battle is a post Korean War concept .,,,,,,,,,,,,,,,,,,
0,Ever wonder why ?,,,,,,,,,,,,,,,,,,
0,This is a good thread There is a lot of cheap WHITE places to live in the U.S. I have already drivin to look at some places already .,,,,,,,,,,,,,,,,,,
0,My ancestors who had the good sense and foresight to come and build America .,,,,,,,,,,,,,,,,,,
0,I wonder what they would have to say about the type of country it is turning in to ?,,,,,,,,,,,,,,,,,,
0,SMH you all do n't understand Hitler 's message , it was that all people should be proud of their nation and all people should improve themselves within their own national community ( volksgemeinshaft ) .,,,,,,,,,,,,,,,,,
0,Same here .,,,,,,,,,,,,,,,,,,
0,I enjoyed playing the game when I was a kid , but I never enjoyed watching it on TV .,,,,,,,,,,,,,,,,,
0,It just does n't hold my attention .,,,,,,,,,,,,,,,,,,
0,Same with basketball and baseball .,,,,,,,,,,,,,,,,,,
0,On the other hand , I did n't ride horses or bulls , but I love to watch the rodeo .,,,,,,,,,,,,,,,,
0,Recently blew away an old computer tower .,,,,,,,,,,,,,,,,,,
0,Remington 000 standard velocity failed to penetrate past the motherboard , mostly stopping between a couple of sheets of metal comprising the shell of the unit .,,,,,,,,,,,,,,,,,
0,Pellets flattened out quite nicely .,,,,,,,,,,,,,,,,,,
0,Overpenetration IS a serious concern .,,,,,,,,,,,,,,,,,,
0,An even smaller pellet is probably ideal , #4 Buck , perhaps .,,,,,,,,,,,,,,,,
0,At HD ranges youre looking at a cluster of shot a few inches wide at best .,,,,,,,,,,,,,,,,,,
0,See Jeff Cooper for further instruction .,,,,,,,,,,,,,,,,,,
0,BTW , Winchester slugs blew a 1 inch hole in and out .,,,,,,,,,,,,,,,,,
0,Bad for home defense , which is a pity , its probably a spectacular manstopper , those soft lead hollow base Foster slugs flatten out quickly .,,,,,,,,,,,,,,,
0,I've always been partial to Lully and Rameau : Jean Baptiste Lully - L' Orchestre du Roi Soleil - YouTube Jean Philippe Rameau /// Orchestral Suites - YouTube,,,,,,,,,,,,,,,,,,
0,And the contributions of whites are everywhere .,,,,,,,,,,,,,,,,,,
0,Literally .,,,,,,,,,,,,,,,,,,
0,Except peanut butter,,,,,,,,,,,,,,,,,,
0,Renoir was a French artist .,,,,,,,,,,,,,,,,,,
0,I like the French .,,,,,,,,,,,,,,,,,,
0,They love art and high culture .,,,,,,,,,,,,,,,,,,
0,I also like Renoir .,,,,,,,,,,,,,,,,,,
0,This man is an idiot .,,,,,,,,,,,,,,,,,,
0,i did a homeschooling thing where i saw a teacher once a week and she failed me just because of my views. id do the assignment exactly right and the highest i ever got was a c,,,,,,,,,,,,,,,,,,
0,I discovered this beer quite awhile ago when it was a regional beer even though its claim to famous was the oldest brewery in America .,,,,,,,,,,,,,,,,,,
0,Now it is also the largest American owned brewery .,,,,,,,,,,,,,,,,,,
0,YUENGLINGS,,,,,,,,,,,,,,,,,,
0,I had a chance to go visit Chepstow Castle last time I was in the area .,,,,,,,,,,,,,,,,,,
0,Great Britain is Castle country for sure,,,,,,,,,,,,,,,,,,
0,he's obviously a good christian white boy with good values .,,,,,,,,,,,,,,,,,,
0,It 's wasted on a groid but I understand his need to uphold his principles .,,,,,,,,,,,,,,,,,,
0,No, I 'm in Spanish class at school in Canada and we focus sometimes on Mexican slang and do n't learn vosotros .,,,,,,,,,,,,,,,,,
0,Do what you can to help keep Stormfront alive and growing .,,,,,,,,,,,,,,,,,,
0,Just 5 bucks a month from every active member is all it takes .,,,,,,,,,,,,,,,,,,
0,Is that a problem ?,,,,,,,,,,,,,,,,,,
0,mommy told me never to squelch on someone 's claims. the very fear of exposure makes me want to avoid lying .,,,,,,,,,,,,,,,,,,
0,I see it as a martial art yes but more as a system of life that includes martial arts and various forms of military skills,,,,,,,,,,,,,,,,,,
0,Truly sad that we 've decreased education standards to make minority students more successful .,,,,,,,,,,,,,,,,,,
0,Instead of challenging young white minds , we put them to sleep in a sea of apathy towards standards .,,,,,,,,,,,,,,,,,
0,I bought a bag of candy .,,,,,,,,,,,,,,,,,,
0,If kids come by , they get it .,,,,,,,,,,,,,,,,,
0,If not ...,,,,,,,,,,,,,,,,,,
0,I am giving the whole bag to the kids across the street ....,,,,,,,,,,,,,,,,,,
0,but please prepare yourself for anything like a nuclear blast or a huge earth quake or hurricane .... shtf in many ways,,,,,,,,,,,,,,,,,,
0,In my opinion , from my experience with the schools in my area , the teachers say it is not their job to break up a fight Im not saying this is right but its going on in many different areas,,,,,,,,,,,,,,,,
0,I know mopeds are dangerous so are your krautschrockerts. btw this is a Yamaha i like .,,,,,,,,,,,,,,,,,,
0,Yamaha Aerox 150 PS 1000ccm - YouTube Yep a 1000 cc aerox,,,,,,,,,,,,,,,,,,
0,Hey, I have a Folkwear pattern for that style of shirt which I 've been meaning to make .,,,,,,,,,,,,,,,,,
0,Thanks for the encouragement !,,,,,,,,,,,,,,,,,,
0,I'm more of a grappler than a striker , I would lunge out with a windpipe grab and bring them down to the floor .... my record for KO' ing someone with a choke is currently 3 secs,,,,,,,,,,,,,,,,,
0,If a third world savage attacks a Jew , is it all Jewey 's fault ?,,,,,,,,,,,,,,,,,
0,I have : 1 Sister with Grey Eyes 1 Sister with Blue Eyes 1 Sister with Green Eyes me and my Brother have Blue Eyes !,,,,,,,,,,,,,,,,,,
0,For when a people is not willing or able to fight for its existence -- Providence in its eternal justice has decreed that people 's end .,,,,,,,,,,,,,,,,,,
0,-Adolf Hitler ( Mein Kampf ),,,,,,,,,,,,,,,,,,
0,Slowly making my way through a Romanian Bible I got for my birthday in July .,,,,,,,,,,,,,,,,,,
0,Though I am not a Christian , I can read it alongside the English and try to figure out words I do n't know .,,,,,,,,,,,,,,,,,
0,I was gonna suggest an old Marlin 783 but then I remembered that it 's a .22 Mag .,,,,,,,,,,,,,,,,,,
0,Great gun though !,,,,,,,,,,,,,,,,,,
0,This is why it is important for us to join together as one group , organize and prepare to fight as an army .,,,,,,,,,,,,,,,,,
0,America: 25 percent of American students pass their geography America : 25 percent of American students pass their geography `` Speak for Change,,,,,,,,,,,,,,,,,,
0,I think you already know the answer to your own question .,,,,,,,,,,,,,,,,,,
0,I remember a classmate complaining how she hated her jewish neighbors .,,,,,,,,,,,,,,,,,,
0,She would let the kids come over and play with her dog or watch cartoons and she gave them them her old toys .,,,,,,,,,,,,,,,,,,
0,After a week or two , one of the kids asks `` are you jewish ?,,,,,,,,,,,,,,,,,
0,"My mom says I ca n't play here any more if you 're not jewish . """,,,,,,,,,,,,,,,,,,
0,So how do they pass on their kosher values to their kids , despite sending them to public shools ?,,,,,,,,,,,,,,,,,
0,-Strict education at home .,,,,,,,,,,,,,,,,,,
0,-Strict religious education at temple - Their ' sunday shool ' equivalent .,,,,,,,,,,,,,,,,,,
0,-Sending their kids to jewish summer camps .,,,,,,,,,,,,,,,,,,
0,-Strictly , no goyim friends .,,,,,,,,,,,,,,,,,
0,-Those that can , send their kids to jewish only schools It 's hardly a surprise they are so united and our kids have friends like Tra' von .,,,,,,,,,,,,,,,,,
0,I say it is better to be very strict with your kid and homeshcool if possible than not to and hope for the best .,,,,,,,,,,,,,,,,,,
0,The ' Civilization ' series narrated by Kenneth Clark is free on Youtube .,,,,,,,,,,,,,,,,,,
0,YouTube - & #x202a ; Civilisation EP1#1 & #x202c ; & rlm ; The above is a link to the first section of the first episode .,,,,,,,,,,,,,,,,,,
0,'Civilization ' is a very contemporary , yet PC-free history of Western Europe .,,,,,,,,,,,,,,,,,
0,That is a good article .,,,,,,,,,,,,,,,,,,
0,I will have to try that and see how much force it adds !,,,,,,,,,,,,,,,,,,
0,Thanks for the share .,,,,,,,,,,,,,,,,,,
0,I went in to chase bank to make a payment on my credit card all chase banks in my city have bullet proof glass in front of the teller .,,,,,,,,,,,,,,,,,,
0,I live in a city where a 70 year old house starts at 400k .,,,,,,,,,,,,,,,,,,
0,Something is up .,,,,,,,,,,,,,,,,,,
0,Love Halloween , even the contemporary themes .,,,,,,,,,,,,,,,,,
0,Ghosts , Goblins , etc ...,,,,,,,,,,,,,,,,
0,Little kids all decked out in their costumes .,,,,,,,,,,,,,,,,,,
0,The chorus of `` trick or treat '' or `` Halloween Apples '' bellowing at the door .,,,,,,,,,,,,,,,,,,
0,It puts a warm smile on my face every year .,,,,,,,,,,,,,,,,,,
0,If a person 's sexuality is an issue for them only then it should be an issue for us , normal people of either orientation do n't have their sex life at the centre of their attention all the time , a heterosexual deviant is just as much as a problem as a homosexual deviant and there are more straight perverts and psychos around trying to `` infiltrate '' groups than there are homosexuals .,,,,,,,,,,,,,,,,
0,I remember hearing a talk from Irving on that massacre .,,,,,,,,,,,,,,,,,,
0,He said the documentation showed the victims were sent along with several weeks of food , so they were not intended to be killed .,,,,,,,,,,,,,,,,,
0,I went to the baofeng website but it was in Chinese ...,,,,,,,,,,,,,,,,,,
0,Really ?,,,,,,,,,,,,,,,,,,
0,Just saw this one in Palm Springs ....,,,,,,,,,,,,,,,,,,
0,It 's really large .,,,,,,,,,,,,,,,,,,
0,I was surprised to see it there on Palm Canyon Drive .. here 's a detail :,,,,,,,,,,,,,,,,,,
0,I agree that this would be amazing !,,,,,,,,,,,,,,,,,,
0,We all have unique abilities and knowledge , can you imagine if we got together and each of us put together a class for all the children in our specialized field ?,,,,,,,,,,,,,,,,,
0,Sounds like a heavenly community .,,,,,,,,,,,,,,,,,,
0,It seems to me that most people on this board are friendly to home schooling , yet some who support home schools think that segregating boys from girls would slow social development .,,,,,,,,,,,,,,,,,
0,On which fantasy island do you live on ?,,,,,,,,,,,,,,,,,,
0,My new word o ' the week ( which has somehow become the word o ' two weeks ) : torpid : tor * pid adj : 1 ) Dormant ; hibernating .,,,,,,,,,,,,,,,,,,
0,2 ) Lethargic [ syn. inactive ],,,,,,,,,,,,,,,,,,
0,Axis History Factbook : Waffen SS-Grenadier-Sturmbrigade Brigade Frankreich - French Volunteers and Collaborationist Forces Amazon.com : FOR EUROPE : The French Volunteers of the Waffen-SS ( 9781874622680 ) : Robert Forbes : Books Amazon.com : FOR EUROPE : The French Volunteers of the Waffen-SS ( 9781874622680 ) : Robert Forbes : Books http://www.militaryphotos.net/forums ... ss- ( RK ) -holder,,,,,,,,,,,,,,,,,,
0,Careful with it at school though .,,,,,,,,,,,,,,,,,,
0,In high school i got all kinds of hell for having an article on Rudolph Hess , and this was before i was even a WN .,,,,,,,,,,,,,,,,,
0,That is great .,,,,,,,,,,,,,,,,,,
0,Completed over two years ago with a certificate , I attended the University of Pittsburgh and finished at Kansas State University , both nationally ranked universities .,,,,,,,,,,,,,,,,
0,Some Universities have a substantial number of lectures available for free online .,,,,,,,,,,,,,,,,,,
0,Here is Yale YouTube - YaleCourses 's Channel There are a number of other major Universities with lectures posted as well .,,,,,,,,,,,,,,,,,,
0,Beware many of these lectures hustle the jew cults of globalism , humanism , and social collectivism .,,,,,,,,,,,,,,,,
0,AS in Business Admin , bachelors may have to wait because the college system in California is falling apart fast with tuition skyrocketing and admission shrinking .,,,,,,,,,,,,,,,,,
0,They are trying to dumb us down on purpose ( said to say , it 's been working ) .,,,,,,,,,,,,,,,,,
0,Just look at the nonsense on tv !,,,,,,,,,,,,,,,,,,
0,Does your wife post here ?,,,,,,,,,,,,,,,,,,
0,I 'd love to have her join our homeschool discussions .,,,,,,,,,,,,,,,,,,
0,There 's a social group she can join to post in and not have to post publicly , if she wants .,,,,,,,,,,,,,,,,,
0,She has more courage than the whole German nation put together .,,,,,,,,,,,,,,,,,,
0,God protect and bless you dear lady .,,,,,,,,,,,,,,,,,,
0,You are my heroine .,,,,,,,,,,,,,,,,,,
0,her is another relatively good maths resource http://www.youtube.com/user/khanacademy the videos cover a wide range of topics. ( i know ... ' khan ' .... but what ever helps ),,,,,,,,,,,,,,,,,,
